Index,Histogram,band_1_mean,band_1_std,band_2_mean,band_2_std,band_3_mean,band_3_std
4833.000,  10.000,  33.900,  14.188,  41.500,  13.909,  30.300,  13.784
4834.000,27584.000,  79.454,  11.722,  81.174,  11.803,  71.626,  11.084
4835.000,  90.000, 195.489,  17.657, 215.222,  12.476, 224.011,  12.384
4836.000,20671.000,  95.594,  10.423,  90.494,   9.404,  85.145,   9.266
4837.000, 225.000, 229.556,  20.908, 239.338,  15.574, 241.973,  14.460
4838.000,  11.000, 161.545,  10.723, 191.727,  10.127, 199.364,   9.865
4839.000,11282.000, 106.402,  12.267,  98.565,  10.734,  92.936,  10.890
4840.000,   4.000,  30.750,   9.601,  32.500,   8.958,  27.750,  10.133
4841.000,   6.000,  24.333,  11.856,  40.667,  11.785,  22.667,  12.351
4842.000,   5.000, 133.800,  11.179, 160.600,   6.946, 173.800,   6.853
4843.000,   2.000, 174.000,   9.000, 194.000,   8.000, 210.000,   7.000
4844.000, 370.000, 231.862,  18.523, 243.665,  12.137, 246.411,   9.969
4845.000,14281.000, 131.390,  13.424, 117.761,  14.391, 114.162,  15.986
4846.000,  40.000, 134.675,  16.786, 125.975,  16.405, 119.650,  16.375
4847.000,13683.000,  99.434,  11.167,  82.854,  10.542,  89.379,  11.314
4848.000,   4.000,  29.750,   7.361,  32.750,   7.361,  23.750,   7.361
4849.000,  30.000, 156.333,  22.343, 187.300,  18.967, 196.700,  19.545
4850.000,  64.000, 170.844,  15.055, 159.438,  14.477, 150.531,  14.575
4851.000,   3.000, 205.667,  17.556, 214.000,  16.083, 213.333,  16.418
4852.000,1857.000, 129.624,  14.454, 115.537,  12.589, 108.445,  12.332
4853.000,  10.000,  52.700,  14.213,  53.600,  14.256,  44.100,  13.939
4854.000,   3.000, 196.667,   3.300, 212.667,   2.625, 216.667,   1.700
4855.000,   3.000, 169.333,  11.264, 186.333,  11.264, 194.000,  11.576
4856.000, 141.000, 143.702,  14.674, 134.149,  13.580, 125.865,  13.651
4857.000,  29.000, 142.448,  18.129, 174.310,  15.820, 181.207,  15.555
4858.000,   4.000, 141.000,   6.403, 170.000,   7.517, 178.250,   7.155
4859.000,   2.000, 191.500,   8.500, 228.000,   7.000, 229.500,   7.500
4860.000,   2.000, 159.000,   8.000, 199.000,   8.000, 199.000,   8.000
4861.000,12009.000,  89.317,  13.158,  84.912,  11.362,  78.205,  12.111
4862.000,   4.000, 200.250,   5.673, 219.750,   5.673, 227.000,   6.481
4863.000,   3.000, 150.333,   8.055, 165.333,   8.055, 170.333,   6.799
4864.000,   4.000,  24.000,   9.670,  43.750,  10.207,  23.500,  10.012
4865.000,16605.000,  93.940,  10.507,  85.278,   9.998,  82.372,   9.562
4866.000,   9.000,  27.000,   6.799,  24.556,   7.365,  18.556,   7.320
4867.000,   5.000,  34.200,  14.006,  37.200,  14.006,  28.200,  14.006
4868.000,   2.000,  18.000,   8.000,  14.000,   8.000,  13.000,   8.000
4869.000,   5.000,  26.000,  14.670,  19.400,  15.357,  23.600,  15.121
4870.000,20469.000, 101.923,  13.172,  93.414,  10.676,  86.701,  10.741
4871.000,   2.000,  16.000,   2.000,   4.000,   1.000,  11.500,   0.500
4872.000,  33.000,  42.909,  15.314,  41.212,  14.801,  37.848,  15.414
4873.000,   2.000,  13.500,   1.500,  14.500,   1.500,   6.500,   1.500
4874.000,   8.000,  45.750,  20.358,  44.625,  20.383,  39.250,  20.747
4875.000,   8.000,  38.750,  14.385,  44.750,  14.385,  34.750,  14.385
4876.000,  46.000,  38.457,  15.095,  39.435,  15.076,  34.478,  15.112
4877.000,  21.000,  65.571,  16.874,  44.048,  17.042,  46.810,  16.953
4878.000,   3.000,  21.333,  10.656,  21.333,  10.656,  21.333,  10.656
4879.000,  12.000,  42.417,  12.777,  38.917,  12.926,  36.917,  12.251
4880.000,   2.000,  12.500,   1.500,   6.500,   1.500,   6.500,   1.500
4881.000,  23.000,  31.739,  15.118,  31.609,  14.864,  27.174,  14.983
4882.000,   3.000,  24.000,  12.728,  25.000,  12.728,  19.333,  12.257
4883.000,   5.000,  23.800,  12.172,  19.000,  12.377,  16.000,  12.377
4884.000,   8.000,  60.875,  16.382,  50.000,  16.248,  45.875,  16.228
4885.000,   4.000,  10.250,   3.269,  12.000,   3.536,   7.000,   3.536
4886.000,   3.000,  28.333,   7.717,  19.333,   6.600,  14.333,   7.134
4887.000,24624.000, 112.091,  10.636, 101.874,   9.821,  96.411,   9.586
4888.000, 140.000, 166.229,   9.709, 168.429,   8.683, 172.493,   8.955
4889.000,  35.000, 182.771,   7.552, 164.714,   7.320, 154.771,   7.211
4890.000,10568.000,  63.960,  14.162,  64.279,  15.066,  59.982,  14.057
4891.000,16345.000,  95.983,  11.961,  92.035,  10.507,  85.970,  10.282
4892.000,1417.000, 155.628,  15.535, 136.126,  13.347, 127.278,  12.004
4893.000,   5.000,  25.800,   5.913,  28.000,   6.542,  19.400,   6.216
4894.000,   4.000,  15.500,   9.760,  22.000,   9.670,  11.750,   9.705
4895.000,14732.000, 103.493,  10.414,  96.733,   9.193,  90.142,   9.397
4896.000, 170.000, 137.082,  10.439, 125.841,   9.547, 116.959,   9.323
4897.000,11116.000, 101.404,  11.485,  96.999,   9.542,  88.222,   9.580
4898.000,  43.000, 125.907,  17.291, 121.605,  17.225, 114.581,  17.550
4899.000,15431.000,  86.846,  12.926,  84.154,  12.482,  76.988,  11.530
4900.000,23551.000, 117.612,  13.109, 109.092,  10.285, 102.738,  10.534
4901.000,  26.000,  39.500,  25.341,  45.692,  25.044,  37.308,  25.356
4902.000,16511.000,  96.992,   9.799,  89.119,   8.791,  86.443,   8.717
4903.000,   5.000, 170.000,  13.828, 163.200,  13.556, 152.800,  14.105
4904.000,   4.000,  25.250,   6.016,  31.250,   6.016,  17.250,   6.016
4905.000,   6.000,  47.000,  12.503,  51.000,  12.503,  36.333,  12.512
4906.000,   3.000,  21.667,   7.318,  29.667,   7.318,  14.667,   7.318
4907.000,   2.000,  30.500,   6.500,  38.500,   6.500,  25.500,   6.500
4908.000,13115.000, 113.805,  14.945, 100.856,  12.020,  95.781,  12.466
4909.000, 126.000, 167.683,  10.373, 153.690,   9.281, 141.302,   7.895
4910.000,11166.000,  97.235,  10.974,  87.317,   9.703,  86.989,   9.514
4911.000,   2.000,  12.000,   4.000,  10.000,   4.000,  11.000,   4.000
4912.000, 226.000, 150.049,  12.887, 137.164,  12.413, 128.509,  12.357
4913.000,18270.000,  75.465,  13.669,  74.789,  13.260,  67.565,  12.977
4914.000,   6.000,  30.667,  12.419,  32.333,  12.486,  21.667,  12.789
4915.000,   8.000,  33.500,  11.303,  38.500,  11.303,  31.500,  11.303
4916.000,   9.000,  43.444,   9.081,  46.778,   9.283,  41.333,   9.189
4917.000,27542.000,  87.215,  13.390,  84.180,  12.276,  76.838,  12.113
4918.000,   6.000,  30.500,  14.717,  28.333,  14.851,  21.500,  15.425
4919.000,   4.000,  54.500,  15.273, 101.000,  13.874,  95.500,  13.124
4920.000,14757.000,  92.181,  10.949,  87.766,  10.269,  80.156,   9.860
4921.000, 215.000, 238.353,  25.253, 248.558,  19.821, 248.451,  20.569
4922.000,   2.000, 164.000,   4.000, 206.000,   1.000, 203.000,   1.000
4923.000,   6.000, 164.833,   9.424, 202.500,   5.590, 203.000,   6.429
4924.000,14879.000, 108.309,  16.008, 101.989,  13.484,  94.121,  13.252
4925.000,   8.000, 166.750,  16.969, 192.500,  17.804, 190.625,  18.255
4926.000,   7.000,  40.714,   9.315,  40.857,   8.741,  35.286,   9.019
4927.000,18458.000,  97.014,   9.979,  93.013,   8.270,  85.250,   8.910
4928.000,10928.000,  96.892,  10.282,  89.796,   9.474,  86.074,   9.139
4929.000,   9.000, 178.778,  17.434, 167.778,  17.434, 161.778,  17.434
4930.000,  15.000,  45.133,  10.105,  39.933,   9.650,  37.000,   9.798
4931.000,   2.000, 157.500,   8.500, 201.500,   6.500, 199.500,   7.500
4932.000,   2.000, 185.000,   1.000, 222.000,   4.000, 222.500,   2.500
4933.000,   2.000, 177.000,   4.000, 204.000,   1.000, 207.000,   2.000
4934.000,  21.000,  37.619,  14.920,  31.952,  15.082,  29.190,  15.032
4935.000,   3.000, 121.667,  11.441, 174.667,   6.182, 175.000,   7.789
4936.000,13002.000,  85.371,  10.161,  81.955,  10.061,  77.276,   9.821
4937.000,   6.000, 157.500,  21.570, 193.333,  11.146, 199.167,  11.936
4938.000,   3.000,  19.000,  10.677,  19.000,  10.677,  17.667,  11.264
4939.000,   6.000,  39.500,  12.803,  35.500,  12.803,  32.500,  12.803
4940.000,21957.000,  74.422,  13.149,  74.986,  13.491,  69.370,  12.809
4941.000,27992.000, 110.344,  14.691,  98.302,  10.384,  91.248,  10.773
4942.000,14592.000,  78.774,   9.747,  80.662,  10.612,  73.940,   9.656
4943.000,  12.000,  38.000,  12.363,  39.000,  12.363,  33.000,  12.363
4944.000,15099.000,  89.962,  11.249,  90.538,  10.268,  80.839,  10.316
4945.000,   2.000,  11.500,   4.500,  18.500,   3.500,   6.000,   4.000
4946.000,10523.000,  91.914,   8.466,  90.482,   7.498,  83.125,   7.762
4947.000,   2.000,  28.000,   2.000,  34.000,   2.000,  22.000,   2.000
4948.000,  11.000,  38.909,  15.114,  38.909,  15.114,  36.909,  15.114
4949.000,   3.000,  20.000,  10.985,  21.000,  10.985,  13.000,  10.985
4950.000,   8.000,  47.250,  12.091,  42.250,  11.945,  36.000,  11.790
4951.000,10948.000, 107.932,  10.649,  87.212,   9.944,  91.849,   9.372
4952.000,27486.000,  76.231,  12.318,  76.742,  12.188,  68.777,  11.699
4953.000,13315.000,  93.905,  13.080,  88.375,  11.519,  82.004,  11.795
4954.000,   5.000,  53.800,  17.221,  49.600,  16.669,  43.200,  16.940
4955.000,15167.000, 111.112,  14.112, 103.144,  12.346,  97.749,  12.196
4956.000,13784.000,  96.704,   9.496,  95.537,   8.072,  85.873,   8.121
4957.000,  15.000,  40.533,  15.999,  38.867,  16.107,  38.867,  15.823
4958.000,23962.000, 105.475,  16.291,  99.604,  12.880,  91.943,  12.908
4959.000,17168.000, 100.004,  13.460,  92.827,  11.480,  85.501,  11.054
4960.000,   4.000,  26.500,   5.500,  17.500,   5.500,  20.500,   5.500
4961.000,  15.000,  43.000,  16.432,  44.667,  15.725,  35.067,  16.579
4962.000,26091.000,  76.628,  10.679,  77.641,  11.593,  72.506,  10.387
4963.000,17423.000, 102.198,  11.398,  95.512,   9.836,  87.708,   9.870
4964.000,  10.000,  61.800,  14.723,  61.800,  14.723,  53.800,  14.723
4965.000,   5.000,  39.600,   7.710,  38.600,   7.710,  36.600,   7.710
4966.000,   6.000,  50.167,   5.871,  44.167,   5.871,  44.167,   5.871
4967.000,15836.000, 113.939,  12.654, 103.609,  10.543,  96.712,  10.614
4968.000,16897.000, 107.305,  15.464, 100.298,  12.047,  91.428,  12.135
4969.000,  11.000,  61.273,  26.837,  51.273,  28.030,  47.818,  27.052
4970.000,  16.000,  45.938,  11.048,  40.938,  11.048,  34.938,  11.048
4971.000,   7.000,  37.571,   7.613,  28.571,   7.613,  29.571,   7.613
4972.000,   2.000,  14.500,   2.500,  11.500,   2.500,   6.500,   2.500
4973.000,   9.000,  22.667,  16.221,  22.778,  16.219,  17.000,  15.684
4974.000,27523.000,  93.903,  15.233,  88.998,  13.184,  82.324,  12.664
4975.000,  11.000,  25.727,  16.586,  28.364,  16.064,  21.000,  16.006
4976.000,   3.000,  21.000,  10.424,  18.333,  10.656,  18.667,  10.965
4977.000,  12.000,  49.417,  13.671,  41.250,  13.596,  37.917,  13.438
4978.000,23722.000,  89.415,  13.277,  84.036,  12.347,  78.303,  12.390
4979.000,15987.000, 113.316,   9.768,  93.384,   9.273,  98.194,   8.573
4980.000,  14.000,  68.571,  16.291,  63.643,  16.982,  52.929,  16.705
4981.000,  13.000,  37.846,  10.604,  31.846,  10.487,  33.308,  10.034
4982.000,14764.000,  83.225,  12.399,  81.377,  13.353,  73.386,  11.752
4983.000,  13.000,  60.462,   9.989,  52.538,  10.012,  49.308,   9.964
4984.000,  13.000,  53.692,  14.578,  49.000,  14.676,  44.538,  14.542
4985.000,   7.000,  26.143,   7.453,  32.143,   7.453,  22.143,   7.453
4986.000,   2.000,   5.000,   0.000,   6.000,   0.000,   1.000,   0.000
4987.000,   6.000,  30.500,  12.052,  34.167,  11.668,  20.167,  11.625
4988.000,   2.000,  40.000,   2.000,  38.000,   2.000,  24.000,   3.000
4989.000,   2.000,  21.500,   0.500,  22.500,   0.500,   7.500,   1.500
4990.000,  49.000,  56.184,  16.562,  54.673,  15.869,  46.265,  16.091
4991.000,  51.000, 111.961,   8.143,  97.039,   7.799,  84.882,   7.846
4992.000,40122.000,  96.748,  10.864,  90.427,  10.063,  85.174,   9.683
4993.000,14030.000,  84.253,  13.729,  80.228,  12.137,  73.199,  11.907
4994.000,   9.000,  52.444,  11.374,  41.222,  11.468,  31.556,  11.334
4995.000,26630.000,  85.080,  12.856,  82.044,  12.399,  76.645,  12.027
4996.000,   3.000,  28.000,   3.266,  19.000,   3.266,  20.000,   3.266
4997.000,24625.000, 100.390,   9.146,  93.667,   7.900,  88.320,   8.007
4998.000,30644.000,  92.713,  10.774,  89.049,   9.730,  82.894,   9.698
4999.000,  89.000, 159.865,  17.479, 148.876,  15.898, 141.461,  15.962
5000.000,18616.000,  89.464,  10.364,  84.159,  10.680,  80.958,   9.985
5001.000,18802.000, 139.348,  17.004, 119.450,  14.926, 110.290,  13.564
5002.000,10121.000, 123.431,  13.960, 111.664,  12.567, 103.798,  12.429
5003.000,19778.000,  84.521,  14.180,  84.527,  13.194,  75.703,  12.677
5004.000,  12.000,  36.500,  14.344,  27.500,  14.344,  28.500,  14.344
5005.000,14950.000, 119.631,  13.763, 108.733,  11.714, 101.518,  11.370
5006.000,14877.000,  93.400,  14.284,  87.750,  12.853,  80.964,  12.256
5007.000,11930.000,  86.921,  10.953,  83.690,  10.864,  78.534,  10.441
5008.000,   4.000,  39.000,   8.456,  33.000,   8.689,  27.000,   8.689
5009.000,34190.000,  97.098,  14.781,  89.710,  12.110,  82.746,  12.557
5010.000,   7.000,  49.714,  13.509,  43.857,  13.174,  41.143,  13.271
5011.000,16730.000, 134.329,  10.046, 119.160,   8.845, 111.568,   8.644
5012.000,11758.000,  82.213,   8.264,  83.252,   8.144,  75.706,   7.916
5013.000,   3.000,  29.667,   2.867,  37.000,   2.160,  23.000,   3.266
5014.000,   2.000,  23.000,   3.000,  24.000,   3.000,  16.000,   3.000
5015.000,  43.000, 169.302,  11.784, 158.744,  12.255, 149.186,  12.124
5016.000,   5.000,  45.600,   9.562,  43.600,   8.639,  34.200,   8.841
5017.000,10488.000, 113.775,  12.120, 103.702,  10.971,  96.020,  10.505
5018.000,15245.000,  98.581,   9.896,  88.965,   7.943,  89.018,   8.682
5019.000,18295.000, 105.531,  12.638,  98.931,  10.322,  91.587,  10.697
5020.000,12908.000, 120.624,  14.567, 106.408,  13.562, 103.133,  12.584
5021.000,12808.000,  85.870,   9.161,  84.224,   9.150,  78.661,   8.892
5022.000,10132.000,  92.422,  10.812,  85.747,  10.436,  81.456,  10.112
5023.000,15031.000,  85.637,  12.521,  81.659,  12.166,  77.817,  11.808
5024.000,20963.000,  88.692,  14.132,  84.976,  11.882,  77.783,  11.756
5025.000,10240.000,  84.107,  12.685,  81.936,  12.336,  74.057,  11.649
5026.000,   2.000,  14.000,   6.000,  24.000,   6.000,  13.000,   6.000
5027.000,29139.000,  95.244,  13.952,  90.605,  11.462,  83.017,  11.360
5028.000,19973.000,  83.888,  10.872,  81.264,  10.575,  76.451,  10.250
5029.000,   4.000,  55.500,   2.291,  50.500,   2.291,  44.500,   2.291
5030.000,   3.000,  43.667,   8.957,  40.333,   9.104,  31.333,   9.104
5031.000,   8.000,  46.250,  16.746,  45.875,  16.074,  36.250,  16.746
5032.000,   3.000,  33.667,  10.339,  30.000,  10.033,  21.000,  10.033
5033.000,  11.000,  43.455,  10.765,  38.545,  10.166,  32.545,  11.081
5034.000,31177.000,  88.530,  12.329,  85.807,  11.850,  79.367,  11.356
5035.000,   5.000,  30.000,  11.713,  27.400,  12.274,  21.600,  12.142
5036.000,   2.000,  18.000,   9.000,  15.000,   9.000,  10.000,   9.000
5037.000,10057.000,  84.339,  10.799,  82.368,  10.447,  77.594,  10.330
5038.000,   8.000,  52.375,  16.248,  51.125,  16.804,  39.125,  16.654
5039.000,13466.000, 104.140,   9.802,  95.165,   8.749,  90.761,   8.661
5040.000,10421.000,  96.725,  10.196,  92.633,   8.533,  86.923,   8.469
5041.000,   2.000,  16.000,   4.000,  19.000,   4.000,  10.000,   4.000
5042.000,   2.000,  22.000,   3.000,  22.000,   3.000,  14.000,   3.000
5043.000,11637.000, 118.027,  13.058, 106.836,  10.539,  98.506,  10.387
5044.000,   6.000,  49.833,  10.605,  47.833,  10.319,  42.833,  10.319
5045.000,14738.000,  91.826,  13.322,  87.176,  12.868,  79.615,  12.178
5046.000,41761.000, 107.846,  12.440, 100.133,  10.410,  93.439,  10.333
5047.000,11549.000,  95.112,  11.465,  91.094,   7.826,  82.692,   8.406
5048.000,28412.000, 123.326,  12.767, 105.760,  11.845, 105.951,  10.957
5049.000,  17.000,  52.118,  17.320,  49.941,  17.199,  39.529,  17.102
5050.000,   5.000,  33.800,  12.432,  31.600,  12.355,  26.600,  12.355
5051.000,   7.000,  66.000,   7.010,  47.000,   7.010,  53.000,   7.010
5052.000,15505.000, 123.772,  12.111, 108.994,  11.520, 104.288,  10.396
5053.000,33963.000,  91.270,  10.762,  84.657,  10.076,  83.300,   9.728
5054.000,  17.000,  67.706,  14.831,  58.824,  14.999,  45.882,  14.891
5055.000,11493.000,  84.206,   9.416,  84.788,   9.912,  77.443,   8.780
5056.000,16969.000, 105.054,  13.197,  96.697,  10.809,  90.166,  11.357
5057.000,   2.000,  12.500,   1.500,   7.500,   1.500,   4.500,   1.500
5058.000,13793.000,  86.280,  11.278,  83.496,  10.667,  74.358,  10.806
5059.000,   4.000,  46.000,   3.937,  34.000,   4.743,  28.000,   4.743
5060.000,15505.000,  92.523,  10.457,  86.592,   9.920,  81.418,   9.740
5061.000,10294.000,  86.190,  12.335,  83.692,  11.278,  74.360,  10.954
5062.000,20970.000,  95.464,   9.795,  92.311,   8.733,  85.892,   8.610
5063.000,18007.000,  91.020,  12.252,  87.030,  11.397,  78.956,  11.174
5064.000,  13.000,  58.000,  20.950,  53.846,  21.107,  50.846,  21.107
5065.000,   2.000,  31.500,   0.500,  24.000,   2.000,  25.500,   2.500
5066.000,20121.000, 103.233,   8.602,  94.302,   8.175,  90.341,   7.805
5067.000,   4.000,  38.250,   2.046,  39.750,   1.639,  30.250,   2.947
5068.000,12023.000,  99.807,  12.893,  92.377,  10.229,  83.530,  10.207
5069.000,21755.000,  98.338,  12.352,  93.244,  11.011,  84.906,  11.176
5070.000,   8.000,  40.500,  13.472,  29.500,  12.718,  21.500,  12.884
5071.000,21697.000, 101.871,  11.954,  90.568,  10.556,  90.434,  10.380
5072.000,11127.000,  81.557,  12.422,  79.557,  12.471,  72.889,  12.001
5073.000,21032.000,  88.032,   7.656,  88.633,   7.431,  81.786,   7.290
5074.000,15372.000,  87.876,  11.072,  86.930,  10.406,  77.131,  10.257
5075.000,29882.000,  89.696,  12.605,  83.679,  12.099,  78.264,  11.708
5076.000,29770.000, 115.850,  19.131, 105.066,  16.148,  98.018,  16.834
5077.000,15109.000,  88.751,   7.797,  89.179,   6.997,  81.342,   6.985
5078.000,   8.000,  41.875,  12.849,  43.875,  12.849,  30.875,  12.849
5079.000,18908.000,  91.785,   7.266,  90.681,   6.788,  84.920,   6.690
5080.000,11254.000,  82.550,   8.695,  83.470,   8.743,  78.871,   8.118
5081.000,   2.000,  32.000,   1.000,  35.000,   1.000,  24.000,   1.000
5082.000, 106.000, 143.745,  10.527, 130.925,   9.519, 119.311,   9.376
5083.000,   4.000,  48.000,   9.695,  41.500,   8.322,  38.000,   8.775
5084.000,19753.000,  95.953,   9.441,  93.068,   7.823,  87.179,   7.880
5085.000,   6.000,  35.000,  18.303,  42.500,  17.604,  25.500,  18.500
5086.000,25622.000, 102.492,   9.374,  98.482,   8.214,  90.249,   8.286
5087.000,23469.000,  94.418,   8.654,  90.157,   7.578,  84.159,   7.625
5088.000,10496.000,  78.208,  10.095,  80.472,  10.980,  74.230,   9.679
5089.000,   6.000,  31.667,  18.616,  37.667,  18.616,  26.667,  18.336
5090.000,15518.000, 106.312,  11.083,  97.294,   9.817,  91.945,   9.659
5091.000,19961.000, 125.926,  23.241, 114.164,  18.929, 104.075,  18.074
5092.000,   2.000,  39.000,   1.000,  34.000,   1.000,  30.000,   1.000
5093.000,   4.000,  38.000,   2.739,  39.000,   2.739,  31.000,   2.739
5094.000,22372.000,  95.449,  11.192,  89.694,  10.411,  82.691,  10.203
5095.000,12645.000,  86.460,   9.266,  85.697,   8.823,  77.649,   8.558
5096.000,18572.000,  85.106,  10.408,  84.468,   9.952,  76.805,   9.555
5097.000,20058.000,  90.466,   8.165,  89.006,   7.831,  81.140,   7.794
5098.000,22020.000,  98.072,   8.657,  91.510,   9.078,  86.976,   7.981
5099.000,11119.000,  87.146,  11.956,  85.304,  11.057,  76.276,  11.078
5100.000,   4.000,  43.000,   5.958,  45.500,   5.123,  32.250,   5.540
5101.000,16000.000, 114.107,  13.212, 104.028,  11.524,  97.040,  11.464
5102.000,   2.000,  20.500,   1.500,   7.500,   1.500,  14.500,   1.500
5103.000,16826.000, 102.492,  12.665,  95.512,   9.756,  86.703,   9.837
5104.000,18269.000,  91.975,  11.655,  87.963,   9.976,  81.470,  10.152
5105.000,19615.000, 109.939,  10.707,  98.806,   9.799,  95.716,   9.780
5106.000,29863.000,  94.955,  13.380,  91.310,  11.065,  81.339,  11.132
5107.000,   9.000,  44.000,  16.391,  40.000,  16.391,  39.000,  16.391
